station_name,latitude,longitude,venue_id,venue_name,venue_category,venue_address,venue_distance,venue_latitude,venue_longitude
Lakewood & Triumph,49.283968,-123.061615,5243216111d2d626fd179d2e,Platform 7 Coffee,Café,2331E Hastings St E,429,49.281271,-123.057375
Lakewood & Triumph,49.283968,-123.061615,4aac06c6f964a520b75b20e3,Donald's Market,Grocery Store,2332E Hastings St E,459,49.281003,-123.05719
Lakewood & Triumph,49.283968,-123.061615,5270557011d2aed0688854b3,Odd Society Spirits,Bar,1725 Powell St,581,49.284213,-123.069634
Lakewood & Triumph,49.283968,-123.061615,4b1adc8ff964a5206ff323e3,Roundel Cafe,Burger Joint,2465E Hastings St E,547,49.281301,-123.055268
Wall & Eton,49.287464,-123.060771,4f1b5861e4b08382320d3f2e,Parallel 49 Brewing Co,Brewery,1950 Triumph St,485,49.283798,-123.064405
Wall & Eton,49.287464,-123.060771,50d3a29fe4b0962b1f99af16,The Pie Shoppe,Bakery,1875 Powell St,478,49.28487,-123.066038
Wall & Eton,49.287464,-123.060771,530e65a8498eaef6fcd48e51,Pallet Coffee Roasters,Coffee Shop,323 Semlin Dr,670,49.28179,-123.063911
Wall & Eton,49.287464,-123.060771,53334744498ea6085d2b865e,Jackalope's Neighbourhood Dive,Southern Food Restaurant,2257 Hastings St E,692,49.28136,-123.058843
Wall & Eton,49.287464,-123.060771,534b182411d2fd00c7d4c11f,Mr. Red Cafe,Fast Food Restaurant,2234 Hastings St E,726,49.281025,-123.059058
Wall & Eton,49.287464,-123.060771,50135fe6e4b0ad6ab24d7c84,Tacofino Commissary,Mexican Restaurant,2327E Hastings St E,726,49.281292,-123.057458
Wall & Eton,49.287464,-123.060771,5270557011d2aed0688854b3,Odd Society Spirits,Bar,1725 Powell St,737,49.284213,-123.069634
Wall & Eton,49.287464,-123.060771,5243216111d2d626fd179d2e,Platform 7 Coffee,Café,2331E Hastings St E,730,49.281271,-123.057375
Wall & Eton,49.287464,-123.060771,4aac06c6f964a520b75b20e3,Donald's Market,Grocery Store,2332E Hastings St E,763,49.281003,-123.05719
Wall & Eton,49.287464,-123.060771,4d50ba6fbd6ff04df3f8ea0c,Volcano Sushi & Grill,Sushi Restaurant,1991 Hastings St E,710,49.281435,-123.064043
Lakewood & Oxford,49.285575,-123.061575,4f1b5861e4b08382320d3f2e,Parallel 49 Brewing Co,Brewery,1950 Triumph St,284,49.283798,-123.064405
Lakewood & Oxford,49.285575,-123.061575,50d3a29fe4b0962b1f99af16,The Pie Shoppe,Bakery,1875 Powell St,332,49.28487,-123.066038
Lakewood & Oxford,49.285575,-123.061575,530e65a8498eaef6fcd48e51,Pallet Coffee Roasters,Coffee Shop,323 Semlin Dr,453,49.28179,-123.063911
Lakewood & Oxford,49.285575,-123.061575,53334744498ea6085d2b865e,Jackalope's Neighbourhood Dive,Southern Food Restaurant,2257 Hastings St E,508,49.28136,-123.058843
Lakewood & Oxford,49.285575,-123.061575,534b182411d2fd00c7d4c11f,Mr. Red Cafe,Fast Food Restaurant,2234 Hastings St E,537,49.281025,-123.059058
Lakewood & Oxford,49.285575,-123.061575,50135fe6e4b0ad6ab24d7c84,Tacofino Commissary,Mexican Restaurant,2327E Hastings St E,561,49.281292,-123.057458
Lakewood & Oxford,49.285575,-123.061575,5243216111d2d626fd179d2e,Platform 7 Coffee,Café,2331E Hastings St E,566,49.281271,-123.057375
Lakewood & Oxford,49.285575,-123.061575,4aac06c6f964a520b75b20e3,Donald's Market,Grocery Store,2332E Hastings St E,599,49.281003,-123.05719
Lakewood & Oxford,49.285575,-123.061575,5270557011d2aed0688854b3,Odd Society Spirits,Bar,1725 Powell St,603,49.284213,-123.069634
Lakewood & Oxford,49.285575,-123.061575,4b1adc8ff964a5206ff323e3,Roundel Cafe,Burger Joint,2465E Hastings St E,659,49.281301,-123.055268
22nd & Cambie,49.251358,-123.115637,5e6d35c49ce20d0008744a09,Potluck Hawker Eatery,Malay Restaurant,3424 Cambie St,354,49.254508,-123.114891
22nd & Cambie,49.251358,-123.115637,551f1b46498e86217dc958e6,Rain or Shine,Ice Cream Parlor,3382 Cambie St,414,49.255054,-123.114856
22nd & Cambie,49.251358,-123.115637,503a5effe4b0c6f193940f26,Lemonade Gluten Free Bakery,Bakery,3385 Cambie St,420,49.255142,-123.115431
22nd & Cambie,49.251358,-123.115637,5cf2f1820e3239002b2c5bd2,Paragon Tea Room,Tea Room,3361 Cambie St,452,49.255425,-123.115455
22nd & Cambie,49.251358,-123.115637,508eda05e4b0e43936144601,The Mighty Oak,Café,198 18th Ave W,567,49.254563,-123.109543
22nd & Cambie,49.251358,-123.115637,5674aec9498e6800815c3598,Vij's,Indian Restaurant,3106 Cambie St,683,49.257484,-123.11482
22nd & Cambie,49.251358,-123.115637,54c074fa498e4624306b462e,Corduroy Pie Co,Pizzeria,758 16th Ave W,735,49.256904,-123.121177
22nd & Cambie,49.251358,-123.115637,52ae4f3c11d227ba4f4b055a,Indian Roti Kitchen,Indian Restaurant,2961 Cambie St,847,49.258983,-123.115272
22nd & Cambie,49.251358,-123.115637,57e6d0a2498e8d223bc2af56,Passion8 Dessert Cafe,Café,3010 Cambie St,781,49.25837,-123.114814
22nd & Cambie,49.251358,-123.115637,4b005455f964a520e73c22e3,Rackets & Runners,Shoe Store,3880 Oak St,837,49.251133,-123.127172
King Edward & Cambie,49.249184,-123.116141,5e6d35c49ce20d0008744a09,Potluck Hawker Eatery,Malay Restaurant,3424 Cambie St,598,49.254508,-123.114891
King Edward & Cambie,49.249184,-123.116141,551f1b46498e86217dc958e6,Rain or Shine,Ice Cream Parlor,3382 Cambie St,658,49.255054,-123.114856
King Edward & Cambie,49.249184,-123.116141,503a5effe4b0c6f193940f26,Lemonade Gluten Free Bakery,Bakery,3385 Cambie St,664,49.255142,-123.115431
King Edward & Cambie,49.249184,-123.116141,5cf2f1820e3239002b2c5bd2,Paragon Tea Room,Tea Room,3361 Cambie St,695,49.255425,-123.115455
King Edward & Cambie,49.249184,-123.116141,4aac6667f964a520d85d20e3,Bloedel Floral Conservatory,Garden,33rd Ave,801,49.242137,-123.113756
King Edward & Cambie,49.249184,-123.116141,508eda05e4b0e43936144601,The Mighty Oak,Café,198 18th Ave W,765,49.254563,-123.109543
King Edward & Cambie,49.249184,-123.116141,4f774a9ee4b04368dc955d82,Queen Elizabeth Botanical Gardens,Garden,4600 Cambie St,808,49.242081,-123.113751
King Edward & Cambie,49.249184,-123.116141,4ad15d40f964a5203ade20e3,Seasons in the Park,Seafood Restaurant,33rd Ave W,857,49.241967,-123.111957
King Edward & Cambie,49.249184,-123.116141,4b005455f964a520e73c22e3,Rackets & Runners,Shoe Store,3880 Oak St,828,49.251133,-123.127172
King Edward & Cambie,49.249184,-123.116141,4aa846f9f964a520945020e3,Dragon Ball Tea House,Tea Room,1007 King Edward Ave W,855,49.24949,-123.127924
Heather & 29th,49.245535,-123.120496,4b929e0ff964a520390a34e3,Queen Elizabeth Pitch & Putt,Golf Course,Cambie St & W 33rd Ave,535,49.241058,-123.123231
Heather & 29th,49.245535,-123.120496,4aac6667f964a520d85d20e3,Bloedel Floral Conservatory,Garden,33rd Ave,617,49.242137,-123.113756
Heather & 29th,49.245535,-123.120496,4f774a9ee4b04368dc955d82,Queen Elizabeth Botanical Gardens,Garden,4600 Cambie St,621,49.242081,-123.113751
Heather & 29th,49.245535,-123.120496,4c880e3e10523704977abdf1,Tim Hortons,"Cafe, Coffee, and Tea House",4480 Oak St,377,49.243752,-123.12492
Heather & 29th,49.245535,-123.120496,4aa846f9f964a520945020e3,Dragon Ball Tea House,Tea Room,1007 King Edward Ave W,695,49.24949,-123.127924
Heather & 29th,49.245535,-123.120496,4ad15d40f964a5203ade20e3,Seasons in the Park,Seafood Restaurant,33rd Ave W,735,49.241967,-123.111957
Heather & 29th,49.245535,-123.120496,4e4c6b1162e1e5f46717eb97,Queen Elizabeth Park Fountains,Plaza,4600 Cambie St,663,49.241478,-123.113781
Heather & 29th,49.245535,-123.120496,50a2d12be4b07d69fb6bf07f,Osaka Sushi,Sushi Restaurant,960 King Edward Ave W,510,49.248485,-123.125892
Heather & 29th,49.245535,-123.120496,4f035cd17ee5f14f3b7b9f66,City1Cafe,Malay Restaurant,954 King Edward Ave W,495,49.248516,-123.12557
Heather & 29th,49.245535,-123.120496,4b005455f964a520e73c22e3,Rackets & Runners,Shoe Store,3880 Oak St,788,49.251133,-123.127172
Cardero & Robson,49.289255,-123.132677,5b2bfe834f0e58002c8c4344,Saku,Japanese Restaurant,1773 Robson St,26,49.291333,-123.134825
Cardero & Robson,49.289255,-123.132677,4aa98159f964a520fb5320e3,Whole Foods,Retail,1675 Robson St,94,49.290103,-123.132772
Cardero & Robson,49.289255,-123.132677,4aa80589f964a520ca4e20e3,Guu with Garlic,Japanese Restaurant,1698 Robson St,145,49.290278,-123.133923
Cardero & Robson,49.289255,-123.132677,4b8c2b7ff964a520fec132e3,Hokkaido Ramen Santouka,Ramen Restaurant,1690 Robson St,139,49.290258,-123.13384
Cardero & Robson,49.289255,-123.132677,52e19f99498ee190912a3ff0,Pappa Roti,Bakery,1505 Robson St,140,49.28892,-123.13113
Cardero & Robson,49.289255,-123.132677,4aabe78ff964a520d05a20e3,Aria Market,Grocery Store,837 Bidwell St,170,49.290288,-123.134411
Cardero & Robson,49.289255,-123.132677,5185b82c498e09b9a3fd0c7e,Marutama Ra-men,Ramen Restaurant,780 Bidwell St,168,49.290515,-123.133538
Cardero & Robson,49.289255,-123.132677,4fbc5a794fc6cb9f394f9160,Nero Belgian Waffle Bar,Dessert Shop,1703 Robson St,178,49.290654,-123.133874
Cardero & Robson,49.289255,-123.132677,5117169ce4b0a8f49ffc02bd,Dinesty Chinese Restaurant,Shanghai Restaurant,1719 Robson St,193,49.290752,-123.134045
Cardero & Robson,49.289255,-123.132677,5fbc67765bfc23154b5cd36b,Chung Chun Rice Hotdog,Korean Restaurant,1795 Robson St,262,49.291199,-123.134732
Commercial & 20th,49.252656,-123.067965,509ffdfee4b0f56d61d68a87,Commercial Street Cafe,Café,3599 Commercial St,22,49.252597,-123.068255
Commercial & 20th,49.252656,-123.067965,4c95889bf7cfa1cd7cccbe15,Lakeview Care Centre,Hospital,3490 Porter St,147,49.253559,-123.066551
Commercial & 20th,49.252656,-123.067965,4aa81b5cf964a5205c4f20e3,Famous Foods,Organic Grocery,1595 Kingsway,538,49.248448,-123.071635
Commercial & 20th,49.252656,-123.067965,4b65bc23f964a5207afc2ae3,St Joseph's Parish,Church,1612 18th Ave E,257,49.254102,-123.070734
Commercial & 20th,49.252656,-123.067965,4bb258fb14cfd13afcd014ab,My Chau Restaurant,Vietnamese Restaurant,1715A Kingsway,599,49.247344,-123.069432
Commercial & 20th,49.252656,-123.067965,28a98ae3fe40430aa8260801,St Mark's Lutheran Church,Church,1573 18th Ave E,315,49.254509,-123.071256
Commercial & 20th,49.252656,-123.067965,4aa95279f964a520125320e3,House of Dosas,Diner,1391 Kingsway,655,49.250454,-123.076347
Commercial & 20th,49.252656,-123.067965,572f984d498e1f30646c8944,Sun Bo Kong,Vegan and Vegetarian Restaurant,1363 Kingsway,682,49.250825,-123.076946
Commercial & 20th,49.252656,-123.067965,5cdc7e8f81635b002c7b41a7,Do Chay,Vegan and Vegetarian Restaurant,1392 Kingsway,684,49.25012,-123.076562
Commercial & 20th,49.252656,-123.067965,585efad5ca1070180d498964,Pallet Coffee Roasters Cafe,Café,1398 Kingsway,673,49.250001,-123.076308
Burrard & 14th,49.259469,-123.145718,4ab3cbe1f964a520856e20e3,Williams-Sonoma,Furniture and Home Store,2903 Granville St,492,49.259655,-123.138928
Burrard & 14th,49.259469,-123.145718,5ba59a6bfebf31002cb54fa0,Small Victory,Bakery,3070 Granville St,534,49.258291,-123.138568
Burrard & 14th,49.259469,-123.145718,4c8af50675ba9c746e5b555c,Suika,Sushi Restaurant,1626W Broadway W,533,49.263522,-123.141773
Burrard & 14th,49.259469,-123.145718,52a2824611d291de6b8ad536,Stable House Bistro,Restaurant,1520 13th Ave W,475,49.259717,-123.139177
Burrard & 14th,49.259469,-123.145718,4d4ca4cd94eeb1f726f9655d,Burrard St Liquor Store,Beer Store,2401 Burrard St,558,49.264495,-123.145911
Burrard & 14th,49.259469,-123.145718,50355fb8f1361d2e0135de0b,Heirloom Vegetarian,Vegan and Vegetarian Restaurant,1509 12th Ave W,501,49.260999,-123.139205
Burrard & 14th,49.259469,-123.145718,4d941d0da93241bd1a3549d6,Anthropologie,Clothing Store,2912 Granville St,522,49.259609,-123.138519
Burrard & 14th,49.259469,-123.145718,4ac689b2f964a520f1b420e3,Stanley Industrial Alliance Stage,Music Venue,2750 Granville St,589,49.261468,-123.138191
Burrard & 14th,49.259469,-123.145718,5a262b3ca6031c4b2e17b288,Bin 4 Burger Lounge,Burger Joint,2996 Granville St,522,49.259007,-123.138549
Burrard & 14th,49.259469,-123.145718,4eb5b20df5b94bd85bf11418,Pete's Meat Inc,Butcher,2817 Arbutus St,568,49.260788,-123.153297
Hornby & Drake,49.277178,-123.13,4ab988d5f964a520cb7f20e3,Sushi Osaka,Sushi Restaurant,1361 Burrard St,144,49.277632,-123.131868
Hornby & Drake,49.277178,-123.13,581d44acabffa14f7316e8c4,Firecrust,Pizzeria,808 Davie St,194,49.277823,-123.127505
Hornby & Drake,49.277178,-123.13,52f3fa78498e7fdade825f16,Breka Bakery & Cafe,Bakery,855 Davie St,206,49.278414,-123.12788
Hornby & Drake,49.277178,-123.13,4bdf33486198c9b61b4e16ff,Nando's,American Restaurant,828 Davie St,185,49.277864,-123.12767
Hornby & Drake,49.277178,-123.13,5cf5831f0d173f002c75de93,Sushi Mugen,Sushi Restaurant,903 Davie St,209,49.278667,-123.128226
Hornby & Drake,49.277178,-123.13,4abec765f964a520d78f20e3,Pacific Cinematheque Pacifique,Indie Movie Theater,1131 Howe St,311,49.278569,-123.12627
Hornby & Drake,49.277178,-123.13,5858c69676b8b2540875ab7e,The Pawn Shop,Taco Restaurant,1117 Granville St,375,49.27809,-123.125013
Hornby & Drake,49.277178,-123.13,4aaafa29f964a5205a5820e3,Vancity Theatre,Movie Theater,1181 Seymour St,374,49.27705,-123.124843
Hornby & Drake,49.277178,-123.13,5b9032b4345cbe00398a8d6a,Matchstick Coffee Roasters,Café,1328 Richards St,411,49.274404,-123.126239
Hornby & Drake,49.277178,-123.13,4ac6bae0f964a5200eb620e3,Samurai Japanese Restaurant,Sushi Restaurant,1108 Davie St,392,49.28053,-123.131711
Cardero & Bayshore,49.291597,-123.129158,5aebff9ddd8442002c58043f,H Tasting Lounge,Lounge,1601 Bayshore Dr,79,49.29228,-123.128821
Cardero & Bayshore,49.291597,-123.129158,59371d4829551365e4b32e11,H2 Kitchen + Bar,Restaurant,1601 Bayshore Dr the Westin,59,49.292136,-123.129133
Cardero & Bayshore,49.291597,-123.129158,51e49d88498e7ce6654db1ca,Cardero Park,Park,,97,49.292249,-123.12825
Cardero & Bayshore,49.291597,-123.129158,4aa7f160f964a5201c4e20e3,Cardero's Restaurant & Marine Pub,Bar,1583 Coal Harbour Quay,123,49.291554,-123.127461
Cardero & Bayshore,49.291597,-123.129158,4aa7f464f964a520314e20e3,Lift Bar Grill View,Lounge,333 Menchions Mews,225,49.293598,-123.129664
Cardero & Bayshore,49.291597,-123.129158,4aa98159f964a520fb5320e3,Whole Foods,Retail,1675 Robson St,310,49.290103,-123.132772
Cardero & Bayshore,49.291597,-123.129158,5b2bfe834f0e58002c8c4344,Saku,Japanese Restaurant,1773 Robson St,347,49.291333,-123.134825
Cardero & Bayshore,49.291597,-123.129158,52e19f99498ee190912a3ff0,Pappa Roti,Bakery,1505 Robson St,344,49.28892,-123.13113
Cardero & Bayshore,49.291597,-123.129158,5185b82c498e09b9a3fd0c7e,Marutama Ra-men,Ramen Restaurant,780 Bidwell St,335,49.290515,-123.133538
Cardero & Bayshore,49.291597,-123.129158,4aa80589f964a520ca4e20e3,Guu with Garlic,Japanese Restaurant,1698 Robson St,375,49.290278,-123.133923
27th & Main,49.247204,-123.101549,4ae65e64f964a520b5a621e3,Sawasdee Thai Restaurant,Thai Restaurant,4250E Main St,46,49.247047,-123.100956
27th & Main,49.247204,-123.101549,54153191498e60747d391a7b,Meet on Main,Vegan and Vegetarian Restaurant,4288 Main St,65,49.246727,-123.10101
27th & Main,49.247204,-123.101549,50e0d567e4b05f3e921887fe,Continental Coffee,Coffee Shop,4295 Main St,16,49.24734,-123.101467
27th & Main,49.247204,-123.101549,4ac677c9f964a52080b420e3,Red Cat Records,Music Store,4332 Main St,101,49.246351,-123.101059
27th & Main,49.247204,-123.101549,59698a7f0d8a0f7f00511122,Chickpea,Falafel Restaurant,4298 Main St,76,49.24665,-123.100922
27th & Main,49.247204,-123.101549,5107507be4b0addb49086722,The Shameful Tiki Room,Music Venue,4362 Main St,119,49.246181,-123.101044
27th & Main,49.247204,-123.101549,4ab19439f964a520156a20e3,Hawkers Delight Deli,Deli,4127 Main St,135,49.248411,-123.101315
27th & Main,49.247204,-123.101549,59dcfcc46f706a3090eebc38,Aperture Coffee Bar,Café,4124 Main St,148,49.248437,-123.10075
27th & Main,49.247204,-123.101549,4aa7faa5f964a520744e20e3,East is East,Coffee Shop,4413 Main St,175,49.245625,-123.101484
27th & Main,49.247204,-123.101549,4aa84dacf964a520b95020e3,Zakkushi Charcoal Grill,Japanese Restaurant,4075 Main St,202,49.249014,-123.101285
Cordova & Granville,49.2856698,-123.1125432,4aa7f561f964a520384e20e3,Miku,Sushi Restaurant,200 Granville St,124,49.286766,-123.112205
Cordova & Granville,49.2856698,-123.1125432,4c19649998f4a5932b0f00f6,Coal Harbour Gifts,Gift Store,555 Hastings St W,140,49.28443,-123.112168
Cordova & Granville,49.2856698,-123.1125432,4b3310a3f964a520601725e3,Vancouver Lookout,Scenic Lookout,555 Hastings St W,127,49.284527,-123.112339
Cordova & Granville,49.2856698,-123.1125432,4aa6bc27f964a520df4a20e3,Steamworks Brewing Co,Bar,375 Water St,142,49.284949,-123.110915
Cordova & Granville,49.2856698,-123.1125432,626590fd7335471b48e4ed8d,Breka Bakery & Café,Bakery,740 Hastings St W,156,49.285619,-123.114947
Cordova & Granville,49.2856698,-123.1125432,4aaab560f964a5200c5720e3,The Vancouver Club,Structure,915 Hastings St W,265,49.286952,-123.115629
Cordova & Granville,49.2856698,-123.1125432,4aa9662cf964a520795320e3,Gastown Steam Clock,Monument,305 Water St,291,49.284511,-123.10893
Cordova & Granville,49.2856698,-123.1125432,5baffb6598fbfc002c5153b2,Kokoro Tokyo Mazesoba,Ramen Restaurant,551 Seymour St,315,49.283401,-123.115164
Cordova & Granville,49.2856698,-123.1125432,4aa73016f964a520324c20e3,Scotiabank,Movie Theater,200 Burrard St,294,49.287714,-123.115126
Cordova & Granville,49.2856698,-123.1125432,52dec1e1498e71f308720349,Timbertrain Coffee Roasters,Coffee Shop,311W Cordova St W,323,49.283744,-123.109189
22nd & Main,49.25094,-123.101306,52a4f3dc11d200e736bc581f,The Fish Counter,Fish and Chips Shop,3825 Main St,21,49.250765,-123.101191
22nd & Main,49.25094,-123.101306,4ecd5f6499114b4884bb9cae,The Soap Dispensary,Boutique,3718 Main St,94,49.251718,-123.100785
22nd & Main,49.25094,-123.101306,4ab67627f964a520327720e3,Front and Co,Vintage and Thrift Store,3772 Main St,62,49.251378,-123.100756
22nd & Main,49.25094,-123.101306,550e0686498e7aa1df545686,Liberty Bakery,Bakery,3699 Main St,110,49.251934,-123.101209
22nd & Main,49.25094,-123.101306,4ff50236e4b0fecb24dd4b62,The Acorn,Vegan and Vegetarian Restaurant,3995 Main St,147,49.249622,-123.101499
22nd & Main,49.25094,-123.101306,54beb970498eb85a5752a632,Cultivate Tea,Lounge,3623 Main St,177,49.252537,-123.101179
22nd & Main,49.25094,-123.101306,4aa84dacf964a520b95020e3,Zakkushi Charcoal Grill,Japanese Restaurant,4075 Main St,214,49.249014,-123.101285
22nd & Main,49.25094,-123.101306,4ab19439f964a520156a20e3,Hawkers Delight Deli,Deli,4127 Main St,280,49.248411,-123.101315
22nd & Main,49.25094,-123.101306,4b4a7aa7f964a520d68826e3,Welk's Mart,Department Store,3511 Main St,288,49.253536,-123.101183
22nd & Main,49.25094,-123.101306,59dcfcc46f706a3090eebc38,Aperture Coffee Bar,Café,4124 Main St,281,49.248437,-123.10075
1st & Fir,49.270783,-123.141564,4aa967a7f964a5207e5320e3,Go Fish,Seafood Restaurant,1505 1 St Ave W,107,49.271466,-123.140506
1st & Fir,49.270783,-123.141564,4f03a8d16c256258086c008a,Livingspace Interiors,Furniture and Home Store,1706 1st Ave W,138,49.270529,-123.143427
1st & Fir,49.270783,-123.141564,4aabdb7ff964a520795a20e3,Les Amis du Fromage,Cheese Store,1752 2nd Ave W,240,49.269664,-123.144407
1st & Fir,49.270783,-123.141564,52b1fd9111d20f19b904fa63,Audi,Car Dealership,1788 2nd Ave W,301,49.269473,-123.145202
1st & Fir,49.270783,-123.141564,4d7d47107498a1cd70298dfc,Granville Island Publishing,Publisher,1656 Duranleau St,413,49.271996,-123.136172
1st & Fir,49.270783,-123.141564,4b6dd8cdf964a5203e952ce3,The Lobster Man,Fish Market,1807 Mast Tower Rd,402,49.271543,-123.136133
1st & Fir,49.270783,-123.141564,554d16bf498e79a568da04de,Ramen Danbo,Alternative Medicine Clinic,1833 4th Ave W,440,49.26831,-123.146319
1st & Fir,49.270783,-123.141564,52100563498edca0c55931b1,A Bread Affair,Bakery,1680 Johnston St,452,49.27248,-123.135889
1st & Fir,49.270783,-123.141564,4aa7f69df964a5203f4e20e3,Paper-Ya,Stationery Store,1666 Johnston St,447,49.271795,-123.135587
1st & Fir,49.270783,-123.141564,4aa950f2f964a5200d5320e3,Siegel's Bagels,Bagel Shop,1883 Cornwall Ave,461,49.272737,-123.147184
Sasamat & 10th,49.264019,-123.209176,4aa81e63f964a5206e4f20e3,Sun Sushi,Sushi Restaurant,4512 10th Ave W,43,49.263728,-123.209574
Sasamat & 10th,49.264019,-123.209176,4aad7169f964a520576020e3,Burgoo Bistro,Restaurant,4434 10th Ave W,152,49.263678,-123.207137
Sasamat & 10th,49.264019,-123.209176,4bf4a4146a31d13ae612962e,Bella Roma Pizzeria & Ristorante,Pizzeria,4460 10th Ave W,97,49.263657,-123.207946
Sasamat & 10th,49.264019,-123.209176,5264889711d205ec029d2e6a,Takumi Japanese Restaurant,Japanese Restaurant,4422W 10th Ave W,171,49.263617,-123.206889
Sasamat & 10th,49.264019,-123.209176,4afb0728f964a520721a22e3,Bean Around the World Coffees,Coffee Shop,4456W 10th Ave W,101,49.263693,-123.207868
Sasamat & 10th,49.264019,-123.209176,4ca7962e97c8a1cd58107ca5,Vancouver Public Library,Library,4480 10th Ave W,42,49.263677,-123.208921
Sasamat & 10th,49.264019,-123.209176,4af1ff8df964a52005e521e3,Mix the Bakery,Bakery,4430W 10th Ave W,158,49.263658,-123.207055
