station_name,latitude,longitude,venue_id,venue_name,venue_category,venue_address,venue_distance,venue_latitude,venue_longitude
Blenheim & 4th,49.268837,-123.177633,4aa8520ff964a520d95020e3,The Eatery,Sushi Restaurant,3431 Broadway W,531,49.264468,-123.180614
Blenheim & 4th,49.268837,-123.177633,4aa99de5f964a520875420e3,Kidsbooks,Bookstore,3083W Broadway W,578,49.264305,-123.173708
Blenheim & 4th,49.268837,-123.177633,4aa9a423f964a520a65420e3,Parthenon Supermarket,Deli,3080W Broadway W,610,49.264037,-123.173523
Blenheim & 4th,49.268837,-123.177633,4f878c5be4b0ab5c86346ad8,Nuba,Lebanese Restaurant,3116W Broadway W,579,49.264022,-123.174575
Heather & 18th,49.255034,-123.120226,54c074fa498e4624306b462e,Corduroy Pie Co,Pizzeria,758 16th Ave W,218,49.256904,-123.121177
Heather & 18th,49.255034,-123.120226,503a5effe4b0c6f193940f26,Lemonade Gluten Free Bakery,Bakery,3385 Cambie St,347,49.255142,-123.115431
Heather & 18th,49.255034,-123.120226,5cf2f1820e3239002b2c5bd2,Paragon Tea Room,Tea Room,3361 Cambie St,348,49.255425,-123.115455
Heather & 18th,49.255034,-123.120226,551f1b46498e86217dc958e6,Rain or Shine,Ice Cream Parlor,3382 Cambie St,389,49.255054,-123.114856
Heather & 18th,49.255034,-123.120226,5e6d35c49ce20d0008744a09,Potluck Hawker Eatery,Malay Restaurant,3424 Cambie St,391,49.254508,-123.114891
Heather & 18th,49.255034,-123.120226,4ae22951f964a520568b21e3,Shoppers Drug Mart,Drugstore,3277 Cambie St,383,49.256403,-123.115376
Heather & 18th,49.255034,-123.120226,5674aec9498e6800815c3598,Vij's,Indian Restaurant,3106 Cambie St,477,49.257484,-123.11482
Heather & 18th,49.255034,-123.120226,57e6d0a2498e8d223bc2af56,Passion8 Dessert Cafe,Café,3010 Cambie St,539,49.25837,-123.114814
Heather & 18th,49.255034,-123.120226,52ae4f3c11d227ba4f4b055a,Indian Roti Kitchen,Indian Restaurant,2961 Cambie St,567,49.258983,-123.115272
Heather & 18th,49.255034,-123.120226,4b005455f964a520e73c22e3,Rackets & Runners,Shoe Store,3880 Oak St,664,49.251133,-123.127172
Point Grey & Bayswater,49.271044,-123.170661,4dd1e9e51838a751964f9c00,Volunteer Park,Park,Pt Grey Rd,95,49.271394,-123.169452
Point Grey & Bayswater,49.271044,-123.170661,53fa3410498ebfcd2a2f97d2,Linh Cafe,French Restaurant,2836 4th Ave W,343,49.268162,-123.168931
Point Grey & Bayswater,49.271044,-123.170661,5bbd044c65211f002c4116c6,Chewie's Biscuit Co,Southern Food Restaurant,2822 4th Ave W,352,49.268121,-123.168765
Point Grey & Bayswater,49.271044,-123.170661,4aa7d91ef964a520944d20e3,The Naam Restaurant,Vegan and Vegetarian Restaurant,2724 4th Ave W,410,49.268235,-123.166991
Point Grey & Bayswater,49.271044,-123.170661,57a58607498e40faba10a1f6,The Only Cafe,Café,2678 4th Ave W,490,49.268111,-123.165602
Point Grey & Bayswater,49.271044,-123.170661,5810f05238faa94dbabd4542,Cafe Lokal,Café,2610 4th Ave W,528,49.268153,-123.164876
Point Grey & Bayswater,49.271044,-123.170661,504fc3c9e4b032bac6a4524b,Trafalgar Beach,Beach,,569,49.273825,-123.164065
Point Grey & Bayswater,49.271044,-123.170661,580a933738faca6bcaf1eba1,Olive and Ruby Cafe,Café,2839 Broadway W,758,49.26427,-123.169326
Point Grey & Bayswater,49.271044,-123.170661,4aa99de5f964a520875420e3,Kidsbooks,Bookstore,3083W Broadway W,780,49.264305,-123.173708
Point Grey & Bayswater,49.271044,-123.170661,4fbd7c63e4b01e2931a2bc63,Tera V Burger,Burger Joint,2961 West Broadway,746,49.264357,-123.171685
20th & Main,49.252691,-123.101289,54beb970498eb85a5752a632,Cultivate Tea,Lounge,3623 Main St,18,49.252537,-123.101179
20th & Main,49.252691,-123.101289,4b4a7aa7f964a520d68826e3,Welk's Mart,Department Store,3511 Main St,94,49.253536,-123.101183
20th & Main,49.252691,-123.101289,4ecd5f6499114b4884bb9cae,The Soap Dispensary,Boutique,3718 Main St,114,49.251718,-123.100785
20th & Main,49.252691,-123.101289,4ab67627f964a520327720e3,Front and Co,Vintage and Thrift Store,3772 Main St,150,49.251378,-123.100756
20th & Main,49.252691,-123.101289,52a4f3dc11d200e736bc581f,The Fish Counter,Fish and Chips Shop,3825 Main St,214,49.250765,-123.101191
20th & Main,49.252691,-123.101289,57096a03cd10b7535b1d59a5,Anh and Chi,Bar,3388 Main St,260,49.255019,-123.100904
20th & Main,49.252691,-123.101289,4ab91657f964a520f57d20e3,Regional Assembly of Text,Retail,3934 Main St,310,49.249925,-123.100714
20th & Main,49.252691,-123.101289,4ff50236e4b0fecb24dd4b62,The Acorn,Vegan and Vegetarian Restaurant,3995 Main St,341,49.249622,-123.101499
20th & Main,49.252691,-123.101289,4aad3492f964a520fe5e20e3,Sun Sui Wah Seafood Restaurant,Cantonese Restaurant,3888 Main St,253,49.250435,-123.100757
20th & Main,49.252691,-123.101289,4aa84dacf964a520b95020e3,Zakkushi Charcoal Grill,Japanese Restaurant,4075 Main St,408,49.249014,-123.101285
Station & Terminal,49.272172,-123.097978,4e8df4ccbe7bc43c1895944d,Beta5 Chocolates,Chocolate Store,413 Industrial Ave,296,49.269893,-123.095842
Station & Terminal,49.272172,-123.097978,4df29cb0fa76abc3d86a240a,Seaside Seawall,Hiking Trail,Quebec St,443,49.272387,-123.104085
Station & Terminal,49.272172,-123.097978,4b7c2ccaf964a5201a822fe3,Creekside Park,Restaurant,1455 Quebec St,445,49.274585,-123.102893
Station & Terminal,49.272172,-123.097978,4b730a25f964a52086972de3,Amato Gelato Cafe,Ice Cream Parlor,78 1st Ave E,432,49.270065,-123.102995
Station & Terminal,49.272172,-123.097978,5eebe2cda41b0b00083c1494,Mountain Equipment Co-Op,Outdoor Supply Store,111 2nd Ave E,434,49.269349,-123.102123
Station & Terminal,49.272172,-123.097978,57951723498e1e1d10b665a7,Tractor Foods - Olympic Village,Salad Restaurant,1751 Quebec St,460,49.269535,-123.102869
Station & Terminal,49.272172,-123.097978,54bea64f498ec3ed3dde9a10,Earnest Ice Cream,Ice Cream Parlor,1829 Quebec St,511,49.268876,-123.102894
Station & Terminal,49.272172,-123.097978,4e4c5b92d164e69742cb498b,Pizzeria Farina,Pizzeria,915 Main St,512,49.276561,-123.10014
Station & Terminal,49.272172,-123.097978,55960645498e4220d6c38c64,The Boxcar,Arts and Entertainment,917 Main St,504,49.276469,-123.100214
Station & Terminal,49.272172,-123.097978,5840e86d44689a5eabddf770,American Hotel,Arcade,928 Main St,476,49.276324,-123.099634
Jericho Beach,49.271082,-123.191458,4e06dced8130709eafbca3ed,Jericho Beach,Urban Park,3941 Pt Grey Rd,71,49.271705,-123.191696
Jericho Beach,49.271082,-123.191458,4aac17d1f964a520315c20e3,Jericho Tennis Club,Tennis Court,3837 Pt Grey Rd,226,49.272463,-123.189167
Jericho Beach,49.271082,-123.191458,5920ecf6f0b490666fbb1586,Breka Downtown Bakery Cafe Inc,Bakery,3750 4th Ave W,445,49.268532,-123.18672
Jericho Beach,49.271082,-123.191458,4ddf27f87d8b04e50257243c,Hastings Mill Park,Park,3708 Pt Grey Rd,407,49.272974,-123.186535
Jericho Beach,49.271082,-123.191458,4d9bbf48f41ba1430326e8b3,Beyond Bread Ltd,Bakery,3686 4th Ave W,518,49.268507,-123.185502
Jericho Beach,49.271082,-123.191458,4be739cacf200f47c471153c,Banyen Books & Sound,Bookstore,3608 4th Ave W,623,49.268435,-123.183874
Jericho Beach,49.271082,-123.191458,4aaec6b6f964a520406320e3,Aphrodite's Organic Cafe & Pie Shop,Bakery,3598 4th Ave W,658,49.268461,-123.183309
Jericho Beach,49.271082,-123.191458,4bfc82231be376b0ddd0f8b4,Double DD Pizza,Pizzeria,3510 4th Ave W,740,49.268436,-123.18209
Jericho Beach,49.271082,-123.191458,4aad33ecf964a520fb5e20e3,HI-Vancouver Jericho Beach,Hostel,1515 Discovery St,881,49.273017,-123.203242
Jericho Beach,49.271082,-123.191458,4aab2a0df964a5202a5920e3,True Confections,Bakery,3701W Broadway W,804,49.264697,-123.186228
Burrard & Drake,49.27808,-123.130557,4ab988d5f964a520cb7f20e3,Sushi Osaka,Sushi Restaurant,1361 Burrard St,107,49.277632,-123.131868
Burrard & Drake,49.27808,-123.130557,52f3fa78498e7fdade825f16,Breka Bakery & Cafe,Bakery,855 Davie St,197,49.278414,-123.12788
Burrard & Drake,49.27808,-123.130557,4ab8356ff964a5208f7c20e3,Thai Basil Restaurant,Thai Restaurant,1215 Thurlow St,261,49.280355,-123.131452
Burrard & Drake,49.27808,-123.130557,4c4a3fe2c8b6b71364090efb,Cobs Bread,Bakery,1160 Davie St,372,49.281117,-123.132734
Burrard & Drake,49.27808,-123.130557,5858c69676b8b2540875ab7e,The Pawn Shop,Taco Restaurant,1117 Granville St,401,49.27809,-123.125013
Burrard & Drake,49.27808,-123.130557,4fff3622e4b046ea2824d0bd,Gurkha Himalayan Kitchen,Himalayan Restaurant,1141 Davie St,355,49.281122,-123.132086
Burrard & Drake,49.27808,-123.130557,4aaafa29f964a5205a5820e3,Vancity Theatre,Movie Theater,1181 Seymour St,429,49.27705,-123.124843
Burrard & Drake,49.27808,-123.130557,4da94ba44b22f071ea9b959d,The Mexican,Mexican Restaurant,1049 Granville St,484,49.278821,-123.12394
Burrard & Drake,49.27808,-123.130557,4aa8555cf964a520e75020e3,1181 Lounge,Night Club,1181 Davie St,430,49.281647,-123.132861
Burrard & Drake,49.27808,-123.130557,559ff1da498e818b3ace65a4,Ancora Waterfront Dining and Patio,Mediterranean Restaurant,1600 Howe St,507,49.27371,-123.132588
Columbia & 1st,49.269969,-123.109623,5ba9958535d3fc003903abcc,Nook,Italian Restaurant,195 2nd Ave W,55,49.269521,-123.109276
Columbia & 1st,49.269969,-123.109623,523871de11d2c5fc2ec832a1,JJ Bean Coffee Roasters,Coffee Shop,188 1st Ave W,47,49.270118,-123.109002
Columbia & 1st,49.269969,-123.109623,4c0beac07e3fc928d200f682,Hinge Park,Park,Columbia St,91,49.270777,-123.109869
Columbia & 1st,49.269969,-123.109623,4cdf0d54f8a4a1431cabdbbc,Legacy Liquor Store,Beer Store,1633 Manitoba St,236,49.271225,-123.106987
Columbia & 1st,49.269969,-123.109623,4e72a8b21495dffb8e949b60,Terra Breads,Bakery,1605 Manitoba St,251,49.271451,-123.107006
Columbia & 1st,49.269969,-123.109623,508c2d32e4b032d8be856a72,CRAFT Beer Market Vancouver,Beer Garden,85 1st Ave W,240,49.270591,-123.106447
Columbia & 1st,49.269969,-123.109623,4f9c6b9de4b08ea0397d407a,Tap & Barrel,Gastropub,75 Athletes Way,330,49.271827,-123.106065
Columbia & 1st,49.269969,-123.109623,4aa84de2f964a520ba5020e3,The Beaumont Studios,Art Gallery,316W 5th Ave W,407,49.266432,-123.111121
Columbia & 1st,49.269969,-123.109623,4fdbf49da17c490bc805d53d,Hot Pink,Art Gallery,2075 Yukon St,425,49.26685,-123.113022
Columbia & 1st,49.269969,-123.109623,4df29cb0fa76abc3d86a240a,Seaside Seawall,Hiking Trail,Quebec St,483,49.272387,-123.104085
Davie & Beach,49.287528,-123.142139,4c1823da834e2d7f0a812880,A-maze-ing Laughter,Sculpture Garden,1800 Morton Ave,42,49.287891,-123.142143
Davie & Beach,49.287528,-123.142139,4acfe023f964a52099d620e3,Starbucks,Coffee Shop,1795 Davie St,54,49.287236,-123.141532
Davie & Beach,49.287528,-123.142139,4bcbdf5268f976b049e86183,English Bay Beach,Beach,Beach Ave,112,49.286311,-123.143487
Davie & Beach,49.287528,-123.142139,4d3a00006de7721eed15ea49,Cactus Club Cafe,Mexican Restaurant,1790 Beach Ave,107,49.28666,-123.14278
Davie & Beach,49.287528,-123.142139,604859d906d2a567129f63d3,CRAFT Beer Market English Bay,Beer Bar,1795 Beach Ave,100,49.286629,-123.14221
Davie & Beach,49.287528,-123.142139,4bc3a0e7461576b022ed7e32,English Bay Bike Rentals Inc,Bicycle Store,1754 Davie St,110,49.286722,-123.141244
Davie & Beach,49.287528,-123.142139,50527ea7e4b0588850a3fbab,Espana,Mediterranean Restaurant,1118 Denman St,146,49.288096,-123.140307
Davie & Beach,49.287528,-123.142139,4aa75933f964a520bf4c20e3,Banana Leaf,Malay Restaurant,1096 Denman St,181,49.288276,-123.139917
Davie & Beach,49.287528,-123.142139,51076a5f164846261ad38fe0,Eye Kandee Lingerie,Clothing Store,1685 Davie St,232,49.286089,-123.139811
Davie & Beach,49.287528,-123.142139,4b54a00bf964a52071c327e3,Brandon & Joanny's NOFRILLS Vancouver,Grocery Store,1030 Denman St,249,49.28869059393502,-123.13914299011232
Morton & Denman,49.28803,-123.142135,4c1823da834e2d7f0a812880,A-maze-ing Laughter,Sculpture Garden,1800 Morton Ave,65,49.287891,-123.142143
Morton & Denman,49.28803,-123.142135,50527ea7e4b0588850a3fbab,Espana,Mediterranean Restaurant,1118 Denman St,132,49.288096,-123.140307
Morton & Denman,49.28803,-123.142135,4acfe023f964a52099d620e3,Starbucks,Coffee Shop,1795 Davie St,98,49.287236,-123.141532
Morton & Denman,49.28803,-123.142135,4bcbdf5268f976b049e86183,English Bay Beach,Beach,Beach Ave,165,49.286311,-123.143487
Morton & Denman,49.28803,-123.142135,4d3a00006de7721eed15ea49,Cactus Club Cafe,Mexican Restaurant,1790 Beach Ave,159,49.28666,-123.14278
Morton & Denman,49.28803,-123.142135,604859d906d2a567129f63d3,CRAFT Beer Market English Bay,Beer Bar,1795 Beach Ave,155,49.286629,-123.14221
Morton & Denman,49.28803,-123.142135,4aa75933f964a520bf4c20e3,Banana Leaf,Malay Restaurant,1096 Denman St,163,49.288276,-123.139917
Morton & Denman,49.28803,-123.142135,4bc3a0e7461576b022ed7e32,English Bay Bike Rentals Inc,Bicycle Store,1754 Davie St,159,49.286722,-123.141244
Morton & Denman,49.28803,-123.142135,51076a5f164846261ad38fe0,Eye Kandee Lingerie,Clothing Store,1685 Davie St,273,49.286089,-123.139811
Morton & Denman,49.28803,-123.142135,4b54a00bf964a52071c327e3,Brandon & Joanny's NOFRILLS Vancouver,Grocery Store,1030 Denman St,230,49.28869059393502,-123.13914299011232
13th & Cambie,49.259579,-123.114769,52ae4f3c11d227ba4f4b055a,Indian Roti Kitchen,Indian Restaurant,2961 Cambie St,75,49.258983,-123.115272
13th & Cambie,49.259579,-123.114769,57e6d0a2498e8d223bc2af56,Passion8 Dessert Cafe,Café,3010 Cambie St,134,49.25837,-123.114814
13th & Cambie,49.259579,-123.114769,5674aec9498e6800815c3598,Vij's,Indian Restaurant,3106 Cambie St,232,49.257484,-123.11482
13th & Cambie,49.259579,-123.114769,4ae22951f964a520568b21e3,Shoppers Drug Mart,Drugstore,3277 Cambie St,355,49.256403,-123.115376
13th & Cambie,49.259579,-123.114769,4aa98676f964a520105420e3,Elysian Coffee Broadway,Coffee Shop,590 Broadway W,428,49.263077,-123.117243
13th & Cambie,49.259579,-123.114769,4aac95abf964a5204a5e20e3,Winona Park,Landmarks and Outdoors,400 W 59th Ave,398,49.263009,-123.113182
13th & Cambie,49.259579,-123.114769,4f60fc8be4b0a9d090a1f850,Rogue Kitchen & Wetbar,Bar,602W Broadway W,445,49.263123,-123.117652
13th & Cambie,49.259579,-123.114769,4e223f06d4c0d32590f80ff4,La Taqueria Pinche Taco Shop,Taco Restaurant,2450 Yukon St,477,49.263637,-123.112586
13th & Cambie,49.259579,-123.114769,4aa73d25f964a520704c20e3,Whole Foods,Retail,510 8th Ave W,487,49.263957,-123.115209
13th & Cambie,49.259579,-123.114769,551f1b46498e86217dc958e6,Rain or Shine,Ice Cream Parlor,3382 Cambie St,502,49.255054,-123.114856
Nelson & Denman,49.2890705989865,-123.138407369468,4e8e4f786c255231f53fdf1e,Ayoub's Dried Fruits & Nuts,Grocery Store,986 Denman St,51,49.289501,-123.138156
Nelson & Denman,49.2890705989865,-123.138407369468,5851f5b5297c16529dd5cf93,Peaked Pies,Australian Restaurant,975 Denman St,63,49.28964,-123.138493
Nelson & Denman,49.2890705989865,-123.138407369468,4b54a00bf964a52071c327e3,Brandon & Joanny's NOFRILLS Vancouver,Grocery Store,1030 Denman St,78,49.28869059393502,-123.13914299011232
Nelson & Denman,49.2890705989865,-123.138407369468,4aa75933f964a520bf4c20e3,Banana Leaf,Malay Restaurant,1096 Denman St,140,49.288276,-123.139917
Nelson & Denman,49.2890705989865,-123.138407369468,50527ea7e4b0588850a3fbab,Espana,Mediterranean Restaurant,1118 Denman St,175,49.288096,-123.140307
Nelson & Denman,49.2890705989865,-123.138407369468,4aa7455df964a5208e4c20e3,Kingyo Izakaya 金魚居酒屋,Sushi Restaurant,871 Denman St,203,49.290643,-123.136956
Nelson & Denman,49.2890705989865,-123.138407369468,4aa97278f964a520b25320e3,Blenz Coffee,Coffee Shop,935 Denman St,143,49.290242,-123.137571
Nelson & Denman,49.2890705989865,-123.138407369468,4c1823da834e2d7f0a812880,A-maze-ing Laughter,Sculpture Garden,1800 Morton Ave,282,49.287891,-123.142143
Nelson & Denman,49.2890705989865,-123.138407369468,4aa9ac4ff964a520cc5420e3,Cardero Bottega,Coffee Shop,1016 Cardero St,299,49.287092,-123.135598
Nelson & Denman,49.2890705989865,-123.138407369468,4aabe78ff964a520d05a20e3,Aria Market,Grocery Store,837 Bidwell St,319,49.290288,-123.134411
Melville & Bute,49.287782,-123.12395,59b17359cf72a06947102770,49th Parallel Café & Lucky's Doughnuts - THURLOW,Dining and Drinking,689 Thurlow St,205,49.286052,-123.122935
Melville & Bute,49.287782,-123.12395,4c474fc476d72d7fa3c03c4d,Harbour Green Park,Park,1187A1 W Cordova St,236,49.289362,-123.121757
Melville & Bute,49.287782,-123.12395,5a221e0fb23dfa2af3d74bef,Muji 無印良品,Miscellaneous Store,1125 Robson St,285,49.285368,-123.12531
Melville & Bute,49.287782,-123.12395,4ab59f7cf964a520a97520e3,Joe Fortes Seafood & Chop House,Seafood Restaurant,777 Thurlow St,309,49.284956,-123.124545
Melville & Bute,49.287782,-123.12395,510b1603e4b0607cda141579,Breka Bakery & Cafe,Bakery,812 Bute St,321,49.285765,-123.127128
Melville & Bute,49.287782,-123.12395,4aaaf960f964a520575820e3,Konbiniya,Sushi Restaurant,1238 Robson St,324,49.286326,-123.127825
Melville & Bute,49.287782,-123.12395,4e42e0037d8b2eefb3b06d20,Thierry,Dessert Shop,1059 Alberni St,347,49.284766,-123.122662
Melville & Bute,49.287782,-123.12395,5646ab13498e460c732920e8,Ramen Danbo - Robson,Ramen Restaurant,1333 Robson St,365,49.287499,-123.12898
Melville & Bute,49.287782,-123.12395,4aa7e387f964a520db4d20e3,Coast Restaurant,Seafood Restaurant,1054 Alberni St,345,49.284719,-123.123145
Melville & Bute,49.287782,-123.12395,4ab03489f964a520706620e3,Coal Harbour Seawall,Waterfront,W Cordova St,407,49.291405,-123.123067
Seymour & Cordova,49.28512,-123.11242,4b3310a3f964a520601725e3,Vancouver Lookout,Scenic Lookout,555 Hastings St W,66,49.284527,-123.112339
Seymour & Cordova,49.28512,-123.11242,4aa6bc27f964a520df4a20e3,Steamworks Brewing Co,Bar,375 Water St,110,49.284949,-123.110915
Seymour & Cordova,49.28512,-123.11242,4aa7f561f964a520384e20e3,Miku,Sushi Restaurant,200 Granville St,183,49.286766,-123.112205
Seymour & Cordova,49.28512,-123.11242,626590fd7335471b48e4ed8d,Breka Bakery & Café,Bakery,740 Hastings St W,176,49.285619,-123.114947
Seymour & Cordova,49.28512,-123.11242,4b168f8ff964a52058ba23e3,Granville Square,Dentist,200 Granville St,157,49.28653,-123.112591
Seymour & Cordova,49.28512,-123.11242,5b1aebbd4a7aae002cb1b99d,Herschel Supply Co Ltd,Clothing Store,347 Water St,182,49.284666,-123.109998
Seymour & Cordova,49.28512,-123.11242,4ac7ad6cf964a52008b920e3,Mink a Chocolate Cafe  Ltd,Chocolate Store,863 Hastings St W,263,49.286458,-123.115424
Seymour & Cordova,49.28512,-123.11242,4aa9662cf964a520795320e3,Gastown Steam Clock,Monument,305 Water St,261,49.284511,-123.10893
Seymour & Cordova,49.28512,-123.11242,4bfb18ebd0382d7f1144c90a,Hudson House Trading Co Ltd,Gift Store,321 Water St,244,49.284517,-123.109174
Seymour & Cordova,49.28512,-123.11242,5baffb6598fbfc002c5153b2,Kokoro Tokyo Mazesoba,Ramen Restaurant,551 Seymour St,275,49.283401,-123.115164
Arbutus & Nanton,49.247854,-123.153422,5f344ea22eb73d3c90b2af98,Starbucks,Coffee Shop,2101 Lahb Ave,185,49.249141,-123.155056
Arbutus & Nanton,49.247854,-123.153422,4d759f45f5e4b1f76f11f986,Dollarama,Discount Store,4255 Arbutus St,156,49.248801,-123.155027
Arbutus & Nanton,49.247854,-123.153422,4bd88c2851170f47af9933e4,Quilchena Park,Park,W 33rd Ave,336,49.24516,-123.15131
Arbutus & Nanton,49.247854,-123.153422,5384ca1c11d2dbb9d7161220,Skynet Fido,Telecommunication Service,4255 Arbutus St,129,49.248404,-123.154993
Arbutus & Nanton,49.247854,-123.153422,4d54461cbdbea1cd7c15e592,Subway,Deli,4665 Arbutus St,364,49.244594,-123.153936
Arbutus & Nanton,49.247854,-123.153422,5f341a1f58a5b74d72385429,Safeway Pharmacy Arbutus,Drugstore,2101 Lahb Ave,300,49.250531,-123.153959
Arbutus & Nanton,49.247854,-123.153422,4bba7bd9b35776b07503cb01,M&M Food Market,Retail,4639 Arbutus St,352,49.244695,-123.153858
Arbutus & Nanton,49.247854,-123.153422,051a0067933b487a022afae8,School Board Vancouver,Elementary School,4250 Marguerite St,647,49.248467,-123.144539
Arbutus & Nanton,49.247854,-123.153422,582368bc77259231d512d021,Aston Baby,Baby Store,3837 Angus Dr,658,49.251268,-123.145995
Arbutus & Nanton,49.247854,-123.153422,4dbf17c26a23e5a549ce29eb,Shaughnessy Elementary School,Elementary School,4250 Marguerite St,706,49.248487,-123.14373
Yukon & 6th,49.265939,-123.1129,4fdbf49da17c490bc805d53d,Hot Pink,Art Gallery,2075 Yukon St,101,49.26685,-123.113022
Yukon & 6th,49.265939,-123.1129,4aa84de2f964a520ba5020e3,The Beaumont Studios,Art Gallery,316W 5th Ave W,140,49.266432,-123.111121
Yukon & 6th,49.265939,-123.1129,4ab145f3f964a520d56820e3,Solly's Bagelry,Bakery,368 7th Ave W,146,49.264703,-123.112191
Yukon & 6th,49.265939,-123.1129,4e223f06d4c0d32590f80ff4,La Taqueria Pinche Taco Shop,Taco Restaurant,2450 Yukon St,256,49.263637,-123.112586
Yukon & 6th,49.265939,-123.1129,4aa73d25f964a520704c20e3,Whole Foods,Retail,510 8th Ave W,276,49.263957,-123.115209
Yukon & 6th,49.265939,-123.1129,4c75baefdb52b1f7c5b979dc,Caffe Cittadella,Coffee Shop,2310 Ash St,324,49.26473,-123.116978
Yukon & 6th,49.265939,-123.1129,4aec909ff964a520ccc821e3,Milano Coffee,Coffee Shop,156 8th Ave W,391,49.263724,-123.108701
Yukon & 6th,49.265939,-123.1129,4aac95abf964a5204a5e20e3,Winona Park,Landmarks and Outdoors,400 W 59th Ave,326,49.263009,-123.113182
Yukon & 6th,49.265939,-123.1129,4be73b80910020a16435d514,Jonathan Rogers Park,Park,110 7th Ave W,399,49.264274,-123.108018
